from,to,contract_address,value,evt_block_time,evt_tx_hash,Token Price (USD),Symbol,decimal,Token Liquidity (Top 20 LPs),Type,From Entity,From Context,To Entity,To Context
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,212978092054,2023-05-04 16:09:35.000 UTC,0xbe4cef8ae2eb21fcc3031447867bdc2a8f831d6329d9d8f93c93663157d1f3e4,0.999914,USDC,6.0,1140350724.3129728,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,112921828597543517396,2023-05-04 16:09:35.000 UTC,0xbe4cef8ae2eb21fcc3031447867bdc2a8f831d6329d9d8f93c93663157d1f3e4,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xdac17f958d2ee523a2206206994597c13d831ec7,1000000000000,2023-05-04 16:09:35.000 UTC,0x7c7bd2458631b59cf512cd7ef6b63f5e549f376e0719d3474c210136f7a3ec91,1.001,USDT,6.0,939835820.9434662,Buy,,,Wintermute,Wallet that was outlined in our Canto trade
0x2579a6cb716b27574587785180bcb7f8cb72a908,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xdac17f958d2ee523a2206206994597c13d831ec7,158867410000,2023-05-04 16:15:59.000 UTC,0x846da7c7518578fd72f434bad5dbdcf21f00170496450a24d26fd0b86c6c505d,1.001,USDT,6.0,939835820.9434662,Buy,,,Wintermute,Wallet that was outlined in our Canto trade
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,166626975193,2023-05-04 16:17:11.000 UTC,0x2f9561e2771525a0216941db9687e1ee277c9881c5c64d7c7b8ba1d5b86876e8,0.999914,USDC,6.0,1140350724.3129728,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,88232501301517973418,2023-05-04 16:17:11.000 UTC,0x2f9561e2771525a0216941db9687e1ee277c9881c5c64d7c7b8ba1d5b86876e8,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,119259470073,2023-05-04 16:17:35.000 UTC,0xfaaacdc658c6a78991e3388c5dc1f33507ed9acfa3a93a9183de03df058694e1,0.999914,USDC,6.0,1140350724.3129728,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,63138202600399910471,2023-05-04 16:17:35.000 UTC,0xfaaacdc658c6a78991e3388c5dc1f33507ed9acfa3a93a9183de03df058694e1,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0xd51a44d3fae010294c616388b506acda1bfaae46,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,399368494,2023-05-04 16:17:59.000 UTC,0xf0814fd155ede0940d9770b9141b3fc3197c6d3b3bf99d74171c0a3303be2745,27628.0,WBTC,8.0,688599467.2829709,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xd51a44d3fae010294c616388b506acda1bfaae46,0xdac17f958d2ee523a2206206994597c13d831ec7,115459506000,2023-05-04 16:17:59.000 UTC,0xf0814fd155ede0940d9770b9141b3fc3197c6d3b3bf99d74171c0a3303be2745,1.001,USDT,6.0,939835820.9434662,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x11b815efb8f581194ae79006d24e0d814b7697f6,0xdac17f958d2ee523a2206206994597c13d831ec7,95896335473,2023-05-04 16:17:59.000 UTC,0xb150528be45336882339d934b50f4304c6f79cb382db2443a0a3869fb2e6bf0b,1.001,USDT,6.0,939835820.9434662,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x11b815efb8f581194ae79006d24e0d814b7697f6,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,50764586999511481666,2023-05-04 16:17:59.000 UTC,0xb150528be45336882339d934b50f4304c6f79cb382db2443a0a3869fb2e6bf0b,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,324082889522,2023-05-04 16:17:59.000 UTC,0xb2b82eda83441c7e370dedc4e9658e852d8a2e3665f04effba4265701dff8849,0.999914,USDC,6.0,1140350724.3129728,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,171517814757648664752,2023-05-04 16:17:59.000 UTC,0xb2b82eda83441c7e370dedc4e9658e852d8a2e3665f04effba4265701dff8849,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xd533a949740bb3306d119cc777fa900ba034cd52,192057750610000000000,2023-05-04 16:19:11.000 UTC,0x33f8514f6be1bf128febdd87bdbcbc721c271196af2d7641c4a3104f4a7f3e78,0.833715,CRV,18.0,138835777.9062083,Buy,,,Wintermute,Wallet that was outlined in our Canto trade
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0xd628f7c481c7dd87f674870bec5d7a311fb1d9a2,0x,623994000000000000000,2023-05-04 16:19:59.000 UTC,0xddddad093119f8c9cc2f9e56be85bb6acd8454b2454a1319ab54c885f98e35b9,1846.75,ETH,18.0,476286796.9523346,Buy,,,Genesis,None
0x9c39e32c087396fcadc694b08fe81cc5aed37f18,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xdac17f958d2ee523a2206206994597c13d831ec7,423539375000,2023-05-04 16:22:47.000 UTC,0xb6ebaddb12163e43cd744deea9c3a99b016d1cc8098fd3c260cce33293ee5e69,1.001,USDT,6.0,939835820.9434662,Buy,,,Wintermute,Wallet that was outlined in our Canto trade
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,92505334786,2023-05-04 16:25:35.000 UTC,0x5a0e8697f64a2dbc2a3ed980f405bb1b19e0ed436fd21b36c1a6cdf54a2820b9,0.999914,USDC,6.0,1140350724.3129728,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,319488897,2023-05-04 16:25:35.000 UTC,0x5a0e8697f64a2dbc2a3ed980f405bb1b19e0ed436fd21b36c1a6cdf54a2820b9,27628.0,WBTC,8.0,688599467.2829709,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,174172970079,2023-05-04 16:26:11.000 UTC,0x5f3a7e6c4228dfcb53936afb09ef32bc76ea9addd3deed1095ca7146a68f0f17,0.999914,USDC,6.0,1140350724.3129728,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,92111033959264829970,2023-05-04 16:26:11.000 UTC,0x5f3a7e6c4228dfcb53936afb09ef32bc76ea9addd3deed1095ca7146a68f0f17,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xd533a949740bb3306d119cc777fa900ba034cd52,992057750610000000000,2023-05-04 16:28:11.000 UTC,0xce95e9f04b697c7b7457c0704c432b68cbdb21a7f199ef2d2e2daf45687f66ac,0.833715,CRV,18.0,138835777.9062083,Buy,,,Wintermute,Wallet that was outlined in our Canto trade
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,270365466336562989595,2023-05-04 16:31:47.000 UTC,0x40a595b624ddfd5d6ea9a01dcc105cabb45350f2d670c78110118d5cc3f7ec69,1846.75,WETH,18.0,476286796.9523346,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,510718576741,2023-05-04 16:31:47.000 UTC,0x40a595b624ddfd5d6ea9a01dcc105cabb45350f2d670c78110118d5cc3f7ec69,0.999914,USDC,6.0,1140350724.3129728,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,230850433241,2023-05-04 16:32:11.000 UTC,0x3110d9f9b28cb6bbf8d367a51d8a99fdd5e11f6318751da2d6ac3f27dbf325b7,0.999914,USDC,6.0,1140350724.3129728,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,122271626117125088406,2023-05-04 16:32:11.000 UTC,0x3110d9f9b28cb6bbf8d367a51d8a99fdd5e11f6318751da2d6ac3f27dbf325b7,1846.75,WETH,18.0,476286796.9523346,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,95919830132242113534,2023-05-04 16:32:23.000 UTC,0x41c63674b8819623af0660cd53cb74088ac61275ea0dbc72f372eae7b274d12c,1846.75,WETH,18.0,476286796.9523346,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,181045494646,2023-05-04 16:32:23.000 UTC,0x41c63674b8819623af0660cd53cb74088ac61275ea0dbc72f372eae7b274d12c,0.999914,USDC,6.0,1140350724.3129728,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x11b815efb8f581194ae79006d24e0d814b7697f6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,52502113412597717115,2023-05-04 16:36:35.000 UTC,0xb8447bd7e2fae1dc14430df80d40255bf18c6dc299bed5845dd28fe6cdfe4542,1846.75,WETH,18.0,476286796.9523346,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x11b815efb8f581194ae79006d24e0d814b7697f6,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xdac17f958d2ee523a2206206994597c13d831ec7,99019916164,2023-05-04 16:36:35.000 UTC,0xb8447bd7e2fae1dc14430df80d40255bf18c6dc299bed5845dd28fe6cdfe4542,1.001,USDT,6.0,939835820.9434662,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x7d1a02c0ebcf06e1a36231a54951e061673ab27f,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,100000000000000000,2023-05-04 16:38:23.000 UTC,0x3b8bb6601b8a2a42128d28a89d21cda80544fef76f4fd0ad137a4038aabcf8d0,1845.34,stETH,18.0,1325219540.8152018,Buy,,,Jump,None
0xdb9951f0be071a4fc92aaa586c699c41d8f5571e,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x,268885241000000000000,2023-05-04 16:40:11.000 UTC,0x3e7c018a854bfde6d6b1ba54cd64fad98ff88ca7b42d5fd5ce0c48ecba801778,1846.75,ETH,18.0,476286796.9523346,Buy,,,Wintermute,Wallet that was outlined in our Canto trade
0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x7067b335dda86cc2e43b81d0ec64d24386ae4555,0x5283d291dbcf85356a21ba090e6db59121208b44,859100000000000000000000,2023-05-04 16:40:47.000 UTC,0x0f0dacfcd25550ad6d5ad91dd0dbfad9d8c37426edbe3e807402cf2006ee7524,0.458714,BLUR,18.0,6025882.834356244,Sell,Wintermute,Wallet that was outlined in our Canto trade,,
0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x0ff5fd3073e4cf8202119c39d362724db0826f46,0x,79000000000000000000,2023-05-04 16:40:59.000 UTC,0xafcb18134d4ee63ea46382b597f108b6756330fb4c52fa3cd3aaf410d963f953,1846.75,ETH,18.0,476286796.9523346,Sell,Wintermute,Wallet that was outlined in our Canto trade,,
0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xb9285dd27a201239b1fbb89f6ddb1fc360197bf4,0xd533a949740bb3306d119cc777fa900ba034cd52,775959000000000000000,2023-05-04 16:43:23.000 UTC,0x75b55ae6ddcd321eb10792913de526bdf903de12b04da195e114fb0eb435eb2f,0.833715,CRV,18.0,138835777.9062083,Sell,Wintermute,Wallet that was outlined in our Canto trade,,
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,49413109949421213937,2023-05-04 16:49:47.000 UTC,0x8d583d68ef6fb9d2af1a9c8f659ebac81fbfe4cdaa666a48c6b181246bfd9dcc,1846.75,WETH,18.0,476286796.9523346,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,322591536,2023-05-04 16:49:47.000 UTC,0x8d583d68ef6fb9d2af1a9c8f659ebac81fbfe4cdaa666a48c6b181246bfd9dcc,27628.0,WBTC,8.0,688599467.2829709,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x11b815efb8f581194ae79006d24e0d814b7697f6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,59512929035417615100,2023-05-04 16:51:11.000 UTC,0xea4c2c39286c9e7804b1b10e3b346508b028411997d8f9b7d43c5bebcd3e68e6,1846.75,WETH,18.0,476286796.9523346,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x11b815efb8f581194ae79006d24e0d814b7697f6,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xdac17f958d2ee523a2206206994597c13d831ec7,112265433336,2023-05-04 16:51:11.000 UTC,0xea4c2c39286c9e7804b1b10e3b346508b028411997d8f9b7d43c5bebcd3e68e6,1.001,USDT,6.0,939835820.9434662,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,153708083546097122847,2023-05-04 16:51:23.000 UTC,0x5d00e607b9ff19e5694d3252b4e5865a54126172d49c9eb52a208f4d642824f1,1846.75,WETH,18.0,476286796.9523346,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,289955462476,2023-05-04 16:51:23.000 UTC,0x5d00e607b9ff19e5694d3252b4e5865a54126172d49c9eb52a208f4d642824f1,0.999914,USDC,6.0,1140350724.3129728,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,173138742092539578604,2023-05-04 16:51:35.000 UTC,0x7604f428ee7d395a55c54657ab7f2f71b2761c1d637a1bdc93dd3628d67b5644,1846.75,WETH,18.0,476286796.9523346,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,326461907418,2023-05-04 16:51:35.000 UTC,0x7604f428ee7d395a55c54657ab7f2f71b2761c1d637a1bdc93dd3628d67b5644,0.999914,USDC,6.0,1140350724.3129728,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,20000000000000000000,2023-05-04 17:01:23.000 UTC,0x07279a832fdc8e9dcdddd0facae4a1d509b33f76626d02c33eb6757ec6fdf3ee,1846.75,WETH,18.0,476286796.9523346,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xdac17f958d2ee523a2206206994597c13d831ec7,37668398520,2023-05-04 17:01:23.000 UTC,0x07279a832fdc8e9dcdddd0facae4a1d509b33f76626d02c33eb6757ec6fdf3ee,1.001,USDT,6.0,939835820.9434662,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xbdfbc9f2a873e07599cafa9bc18f80d4e07d7832,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,499500500000,2023-05-04 17:15:11.000 UTC,0xd0315d3985a3c5cacc44ca1109169ac34829c4009aa179fe4fca21eed6c853ed,0.999914,USDC,6.0,1140350724.3129728,Sell,Wintermute,Wallet that was outlined in our Canto trade,,
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xd51a44d3fae010294c616388b506acda1bfaae46,0xdac17f958d2ee523a2206206994597c13d831ec7,130026648000,2023-05-04 17:19:11.000 UTC,0x89e1167f086edb8447c5213483db276e0d0b726a73ad50496a8873d74d4525b4,1.001,USDT,6.0,939835820.9434662,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,99587757640,2023-05-04 17:19:11.000 UTC,0xa8be94dec1912fad3ae6ac53f506b74706fcc8d48d82a720db1707a03b5e4c9a,0.999914,USDC,6.0,1140350724.3129728,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,52756292507436359666,2023-05-04 17:19:11.000 UTC,0xa8be94dec1912fad3ae6ac53f506b74706fcc8d48d82a720db1707a03b5e4c9a,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0xd51a44d3fae010294c616388b506acda1bfaae46,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,449388386,2023-05-04 17:19:11.000 UTC,0x89e1167f086edb8447c5213483db276e0d0b726a73ad50496a8873d74d4525b4,27628.0,WBTC,8.0,688599467.2829709,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x11b815efb8f581194ae79006d24e0d814b7697f6,0xdac17f958d2ee523a2206206994597c13d831ec7,97537992592,2023-05-04 17:19:23.000 UTC,0x1f3f4936ac479208fbd68b17adce6ebb64c6143fe5bc7db4ba2b68d6fa05bffd,1.001,USDT,6.0,939835820.9434662,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x11b815efb8f581194ae79006d24e0d814b7697f6,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,51692253080269430879,2023-05-04 17:19:23.000 UTC,0x1f3f4936ac479208fbd68b17adce6ebb64c6143fe5bc7db4ba2b68d6fa05bffd,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,27783224497018982834,2023-05-04 17:19:47.000 UTC,0x013f85d566d3ccf1080ae3b021ff59e6f0e332e8be1fef9960c152b14a04f990,1846.75,WETH,18.0,476286796.9523346,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,181234488,2023-05-04 17:19:47.000 UTC,0x013f85d566d3ccf1080ae3b021ff59e6f0e332e8be1fef9960c152b14a04f990,27628.0,WBTC,8.0,688599467.2829709,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,34146950675615315135,2023-05-04 17:26:23.000 UTC,0x145b21bd5228fbe3ac8d247c9f6a57c6a2d591529537fea8bea75b3c265fe05f,1846.75,WETH,18.0,476286796.9523346,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,222718373,2023-05-04 17:26:23.000 UTC,0x145b21bd5228fbe3ac8d247c9f6a57c6a2d591529537fea8bea75b3c265fe05f,27628.0,WBTC,8.0,688599467.2829709,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0xd51a44d3fae010294c616388b506acda1bfaae46,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xdac17f958d2ee523a2206206994597c13d831ec7,274525307249,2023-05-04 17:27:11.000 UTC,0x42b4d00d39be80c1e72f99023981c89ed1fb5ff973da6bd28cae62b44497ee0a,1.001,USDT,6.0,939835820.9434662,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xd51a44d3fae010294c616388b506acda1bfaae46,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,950000000,2023-05-04 17:27:11.000 UTC,0x42b4d00d39be80c1e72f99023981c89ed1fb5ff973da6bd28cae62b44497ee0a,27628.0,WBTC,8.0,688599467.2829709,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,40027688865210816535,2023-05-04 17:32:35.000 UTC,0xb6625daf09abbd3182d2389e7deb25783b2bf9d1a9d62cfb484d9e763fd62fa0,1846.75,WETH,18.0,476286796.9523346,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,261032408,2023-05-04 17:32:35.000 UTC,0xb6625daf09abbd3182d2389e7deb25783b2bf9d1a9d62cfb484d9e763fd62fa0,27628.0,WBTC,8.0,688599467.2829709,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,308157671626,2023-05-04 17:59:59.000 UTC,0x30dc248a6e97b0c3951f08cdff083dbdbc2200f998735df7402990677a3a47bf,0.999914,USDC,6.0,1140350724.3129728,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,163723781885860821961,2023-05-04 17:59:59.000 UTC,0x30dc248a6e97b0c3951f08cdff083dbdbc2200f998735df7402990677a3a47bf,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
