Date,Symbol,Type,Total Value (USD),Token Price (USD),From Entity,To Entity,Token Liquidity (Top 20 LPs),Token Qty,From(Address),To(Address),Token Contract Address,Txn Hash,From Context
2023-05-01 03:16:23.000 UTC,USDC,Buy,94696.0975711763,0.999914,,Jump,1140350724.3129728,94704.242136,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3474cdd8e7795f9198bd676aab6b52ea720896a30b72ebd9d76307a59a885a0e,
2023-05-01 03:16:23.000 UTC,WBTC,Sell,216387.7991946,27628.0,Jump,,688599467.2829709,7.83219195,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x25e92ffd4304c17f4032e5f8d24bf9aa64f6cbb1a187d9044d0f8bbbf184c264,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-05-01 03:16:23.000 UTC,WETH,Buy,223530.1698676575,1846.75,,Jump,476286796.9523346,121.03975625702314,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x25e92ffd4304c17f4032e5f8d24bf9aa64f6cbb1a187d9044d0f8bbbf184c264,
2023-05-01 03:16:23.000 UTC,WBTC,Sell,270411.0267834,27628.0,Jump,,688599467.2829709,9.78757155,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xf5472d483cfd31f8620ac16c5f0c317b72807c845415161121798cca933302ae,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-05-01 03:16:23.000 UTC,WETH,Buy,279335.689667721,1846.75,,Jump,476286796.9523346,151.25798817799972,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf5472d483cfd31f8620ac16c5f0c317b72807c845415161121798cca933302ae,
2023-05-01 03:16:47.000 UTC,USDT,Sell,55418.36299999999,1.001,Jump,,939835820.9434662,55363.0,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xa3f14cb81e6edb7b1249755dd20e2bfb23597fd7,0xdac17f958d2ee523a2206206994597c13d831ec7,0x1407bc9a7a4665b78a5333554e7e6a6e9cf3566c7f105158864587a7ebf473ec,None
2023-05-01 03:17:11.000 UTC,USDT,Buy,1003925.17225,1.001,,Jump,939835820.9434662,1002922.25,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xdac17f958d2ee523a2206206994597c13d831ec7,0x90c311674503fcbe58a998f58416e0966bee72a91ac0a2e0b91f614a23ff119e,
2023-05-01 03:17:35.000 UTC,USDC,Sell,270353.62741633476,0.999914,Jump,,1140350724.3129728,270376.879828,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x7dcd0521a89704587f6252b0072d76da90cdc2b548b604d740f79daae91f6a97,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-05-01 03:17:35.000 UTC,WETH,Buy,270528.1146249351,1846.75,,Jump,476286796.9523346,146.48875842693116,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7dcd0521a89704587f6252b0072d76da90cdc2b548b604d740f79daae91f6a97,
2023-05-01 03:25:59.000 UTC,WETH,Sell,125601.82761173634,1846.75,Jump,,476286796.9523346,68.01236096479563,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x8021d2521dd3d05b0f5f806a956e0603ffa407c940ee52aa3bd9f65925d6b2ec,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-05-01 03:25:59.000 UTC,WBTC,Buy,121490.11012599999,27628.0,,Jump,688599467.2829709,4.3973545,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x8021d2521dd3d05b0f5f806a956e0603ffa407c940ee52aa3bd9f65925d6b2ec,
2023-05-01 03:26:47.000 UTC,WETH,Sell,271759.5838384796,1846.75,Jump,,476286796.9523346,147.15558892025427,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf8939d97d6d264cc015042d1f3268bfe3a66f14f3f019d73baee615f84dfb62c,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-05-01 03:26:47.000 UTC,WBTC,Buy,262767.42065116,27628.0,,Jump,688599467.2829709,9.51090997,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xf8939d97d6d264cc015042d1f3268bfe3a66f14f3f019d73baee615f84dfb62c,
2023-05-01 03:28:47.000 UTC,WETH,Sell,159649.89241777925,1846.75,Jump,,476286796.9523346,86.4491092014508,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x34299a503a12714366301941e539712893b08b93e399f69edc378f4414119e54,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-05-01 03:28:47.000 UTC,WBTC,Buy,154301.48789188,27628.0,,Jump,688599467.2829709,5.58496771,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x34299a503a12714366301941e539712893b08b93e399f69edc378f4414119e54,
2023-05-01 03:30:11.000 UTC,CHZ,Sell,121766.79142125,0.113625,Jump,,2629327.034399218,1071654.93,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0x28c6c06298d514db089934071355e5743bf21d60,0x3506424f91fd33084466f402d5d97f05f8e3b4af,0x53c7acb888f434cfada900641bff6d856df65b88ed722429f0b5065f82a77864,Binance deposit
2023-05-01 03:30:35.000 UTC,USDC,Sell,11788212.71651326,0.999914,Jump,,1140350724.3129728,11789226.59,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0x28c6c06298d514db089934071355e5743bf21d60,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa06b1b0292d863e6c3a6cd0a5609a7930a18a553745f95d8e022c6fa7cf12e8e,Binance deposit
2023-05-01 03:32:35.000 UTC,USDC,Buy,46574.0841842686,0.999914,,Jump,1140350724.3129728,46578.0899,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x34f5b8d2c742477bf272a98aaf4e11c7d4a818e35b0c52270ad4293d9aa561da,
2023-05-01 03:32:47.000 UTC,USDT,Sell,198954.31556,1.001,Jump,,939835820.9434662,198755.56,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0x517bb391cb3a6d879762eb655e48a478498c3698,0xdac17f958d2ee523a2206206994597c13d831ec7,0x7844fa87557d08355787c121efa247981842a6eaaa8fcc312a369736967e24f2,None
2023-05-01 03:32:47.000 UTC,WETH,Tracked Wallet Buy & Sell,1302290.980325,1846.75,Jump,Jump,476286796.9523346,705.1799,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3e1ff42d5102dcf362147ac3bdc8ba3365ad7dd7ff4b48a973ad32836ad2ca71,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-05-01 03:33:59.000 UTC,USDC,Buy,14521.57103748,0.999914,,Jump,1140350724.3129728,14522.82,0x5041ed759dd4afc3a72b8192c143f72f4724081a,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x334f77cbdd9306f6db3f19addbf88aa7e449801f35d27b3a7f410fdaa817bc30,
2023-05-01 03:39:23.000 UTC,WETH,Tracked Wallet Buy & Sell,745274.43,1846.75,Jump,Jump,476286796.9523346,403.56,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xcdee8ec6840b02e296c7b7e396aa5cf12dcf28e76a30970bc86d3334c4e896b2,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-05-01 03:39:35.000 UTC,ETH,Tracked Wallet Buy & Sell,1304673.4725000001,1846.75,Jump,Jump,476286796.9523346,706.47,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0x,0x104d034f0aed65f8354d85aee7a96b0acd8618a2cdc59b21e5fe7174869569a5,None
2023-05-01 03:47:59.000 UTC,WETH,Sell,72909.35488539113,1846.75,Jump,,476286796.9523346,39.479818538183906,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x11b815efb8f581194ae79006d24e0d814b7697f6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd79f74116c0e0832ed469946219b07ee3f93359030fd8d23f37275b81560ca6b,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-05-01 03:47:59.000 UTC,USDT,Buy,72924.184721388,1.001,,Jump,939835820.9434662,72851.333388,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xdac17f958d2ee523a2206206994597c13d831ec7,0xd79f74116c0e0832ed469946219b07ee3f93359030fd8d23f37275b81560ca6b,
2023-05-01 03:47:59.000 UTC,WETH,Sell,74028.75736522845,1846.75,Jump,,476286796.9523346,40.085965813038285,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdccd83f4326363326f4e1d6d49b22c511e239de843ab4738c6cdcc888204fe9d,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-05-01 03:47:59.000 UTC,USDC,Buy,73997.85926876764,0.999914,,Jump,1140350724.3129728,74004.223632,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdccd83f4326363326f4e1d6d49b22c511e239de843ab4738c6cdcc888204fe9d,
2023-05-01 03:55:35.000 UTC,CTX,Buy,38092.55999999999,1.41,,Wintermute,33763.981057833254,27015.999999999996,0xaf0b0000f0210d0f421f0009c72406703b50506b,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x321c2fe4446c7c963dc41dd58879af648838f98d,0xf345ef4f89e3c6892a34e6b5e3f335124d9d259436b5f2d6ee4cdddab7c10139,
2023-05-01 03:59:23.000 UTC,ETH,Sell,531494.65,1846.75,Jump,,476286796.9523346,287.8,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0x6643887784cb89cc9537dbb7ea20b00c45abeefb,0x,0x48ef2ef22e771a99191a2368be23d56c195bb4b0465294904e0694ef9def7047,None
2023-05-01 03:59:23.000 UTC,USDC,Buy,544014.0607669,0.999914,,Jump,1140350724.3129728,544060.85,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xf6a95b7227c62d6b1f8f5e186d1347e752cdd3d886dad4d5e500d299a17d8023,
2023-05-01 03:59:59.000 UTC,WETH,Tracked Wallet Buy & Sell,987512.6275000001,1846.75,Jump,Jump,476286796.9523346,534.73,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x227f92af922e3ff80653ed1f18b149c98f248611345a9cb92c782ebe1d872d5e,None
2023-05-01 04:00:11.000 UTC,COMP,Sell,31025.744799999997,36.44,Jump,,5908489.683482174,851.42,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0x28c6c06298d514db089934071355e5743bf21d60,0xc00e94cb662c3520282e6f5717214004a7f26888,0x610c2b88dbe31898a99f29a1ba26e4fc44392748a36dea9c108e139aaf7857d3,Binance deposit
2023-05-01 04:00:23.000 UTC,USDT,Sell,15855092.333079997,1.001,Jump,,939835820.9434662,15839253.08,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0x28c6c06298d514db089934071355e5743bf21d60,0xdac17f958d2ee523a2206206994597c13d831ec7,0xe89f18c9eba165a7ea59c9d7465a2f31b0fc815d9d4df09bab078dc0af02a12b,Binance deposit
2023-05-01 04:03:35.000 UTC,WETH,Sell,225297.98847493748,1846.75,Jump,,476286796.9523346,121.99701555431838,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf42b64d9ce4610a55cf2c59a0742675e09bf3375d2e513e292c3b19b4964a696,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-05-01 04:03:35.000 UTC,USDC,Buy,225116.8947889404,0.999914,,Jump,1140350724.3129728,225136.256507,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xf42b64d9ce4610a55cf2c59a0742675e09bf3375d2e513e292c3b19b4964a696,
2023-05-01 04:03:35.000 UTC,WETH,Sell,126916.70466715701,1846.75,Jump,,476286796.9523346,68.72435612137919,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xda88b3360726009baf0e376c313fd4af2da5e02d81090d5636ae344c26f13340,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-05-01 04:03:35.000 UTC,WBTC,Buy,122570.44725743998,27628.0,,Jump,688599467.2829709,4.43645748,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xda88b3360726009baf0e376c313fd4af2da5e02d81090d5636ae344c26f13340,
2023-05-01 04:04:35.000 UTC,WETH,Sell,246724.36638924113,1846.75,Jump,,476286796.9523346,133.59922371151544,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5d41bc77d2567c6da08808ce0537c13ed016218e8af4bcb6081074bd23d08f58,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-05-01 04:04:35.000 UTC,WBTC,Buy,238187.38581596003,27628.0,,Jump,688599467.2829709,8.62123157,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x5d41bc77d2567c6da08808ce0537c13ed016218e8af4bcb6081074bd23d08f58,
2023-05-01 04:07:11.000 UTC,ETH,Tracked Wallet Buy & Sell,1887950.9925000002,1846.75,Jump,Jump,476286796.9523346,1022.3100000000001,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0x,0xe4fc3e2948da400646ca9ad58bf0faa3b45ddbc36d18e21d2805ca3567e93dd0,None
2023-05-01 04:22:23.000 UTC,USDC,Buy,118612.3984564,0.999914,,Jump,1140350724.3129728,118622.6,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5f10ee8f243ecc78ec5063121b46260757afb090f2febc4f7d0dd51d3a1dcc86,
2023-05-01 04:22:35.000 UTC,COMP,Tracked Wallet Buy & Sell,8314.150399999999,36.44,Jump,Jump,5908489.683482174,228.16,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0xc00e94cb662c3520282e6f5717214004a7f26888,0xd1210daef5d0a5db169ddd8ec14618c08ffd2edac666be2d434c29c259db83a1,None
2023-05-01 04:22:47.000 UTC,ATA,Buy,2856.5016480000004,0.126126,,Jump,2429.158633194094,22648.000000000004,0x28c6c06298d514db089934071355e5743bf21d60,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xa2120b9e674d3fc3875f415a7df52e382f141225,0xc54d26301ec670e5a5338ef40ee905ec317590674245778b288189480b4b5044,
2023-05-01 04:23:11.000 UTC,ETH,Sell,333393.7775,1846.75,Jump,,476286796.9523346,180.53,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0x517bb391cb3a6d879762eb655e48a478498c3698,0x,0x8f5c16333aee3af11312c3b9fb27b6c5d7d41f5ef7f838651025ef6b29d9d55b,None
2023-05-01 04:23:23.000 UTC,WBTC,Sell,279578.8978562,27628.0,Jump,,688599467.2829709,10.11940415,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x6d1a0762c2bdbdce6f6db00cee346f8ae3798bb795c26d9a0880ef416c5473cb,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-05-01 04:23:23.000 UTC,WETH,Buy,289238.5149036437,1846.75,,Jump,476286796.9523346,156.6202869384831,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6d1a0762c2bdbdce6f6db00cee346f8ae3798bb795c26d9a0880ef416c5473cb,
2023-05-01 04:23:47.000 UTC,WETH,Tracked Wallet Buy & Sell,598937.96,1846.75,Jump,Jump,476286796.9523346,324.32,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1a3106d4eaa27dafd1555899d0257104c4e6d89ee4782a896ca0497ebdf2aaa1,None
2023-05-01 04:24:23.000 UTC,USDT,Sell,222260.81877999997,1.001,Jump,,939835820.9434662,222038.78,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xc68c17e6eec0fde3605c595c9b98de5c1a4cc3e4,0xdac17f958d2ee523a2206206994597c13d831ec7,0xd05761da128cf99f97ecb97fffb0ae3a81900eb15e105ec91e5858ffdba131d0,None
2023-05-01 04:28:23.000 UTC,USDC,Sell,93611.8921988578,0.999914,Jump,,1140350724.3129728,93619.943514,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xcff3d20a521f28e11b841071d0dde0c493e3262c289f9421684ac6bfc6678e24,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-05-01 04:28:23.000 UTC,WETH,Buy,93650.10365657086,1846.75,,Jump,476286796.9523346,50.71076412972566,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xcff3d20a521f28e11b841071d0dde0c493e3262c289f9421684ac6bfc6678e24,
2023-05-01 04:30:11.000 UTC,COMP,Sell,8314.150399999999,36.44,Jump,,5908489.683482174,228.16,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0x28c6c06298d514db089934071355e5743bf21d60,0xc00e94cb662c3520282e6f5717214004a7f26888,0x221bbb3bfc50fa936890606457617ba0abae33d29657578aab8279914bb3ddaa,Binance deposit
2023-05-01 04:32:35.000 UTC,USDC,Sell,79911.47349620324,0.999914,Jump,,1140350724.3129728,79918.346474,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xfad36a92317924421d7dace50fb1c25a58089db8d51feb86d6681f31923978ff,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-05-01 04:32:35.000 UTC,WETH,Buy,79933.11476483008,1846.75,,Jump,476286796.9523346,43.2831269878598,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xfad36a92317924421d7dace50fb1c25a58089db8d51feb86d6681f31923978ff,
2023-05-01 04:33:47.000 UTC,USDT,Sell,35397.18182,1.001,Jump,,939835820.9434662,35361.82,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0x517bb391cb3a6d879762eb655e48a478498c3698,0xdac17f958d2ee523a2206206994597c13d831ec7,0xec1ce947cf4a0906e28bacdf4f92cfd801b1a776619be6cba047374abdce7f59,None
2023-05-01 04:33:47.000 UTC,USDC,Sell,110428.64704755339,0.999914,Jump,,1140350724.3129728,110438.144728,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe97075cfbafe19e72aca332b84513f87f42ecbbbac59a7ca13a885bdf15a8a03,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-05-01 04:33:47.000 UTC,WETH,Buy,110428.71666965284,1846.75,,Jump,476286796.9523346,59.79624565840143,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe97075cfbafe19e72aca332b84513f87f42ecbbbac59a7ca13a885bdf15a8a03,
2023-05-01 04:34:23.000 UTC,USDT,Tracked Wallet Buy & Sell,63639.646069999995,1.001,Jump,Jump,939835820.9434662,63576.07,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0xdac17f958d2ee523a2206206994597c13d831ec7,0xbfeecf290fd2aaa9b947bd13b879a32bd4ecf7f2606f68b7baf6fae3e345a31e,None
2023-05-01 04:34:59.000 UTC,ETH,Sell,91266.38500000001,1846.75,Jump,,476286796.9523346,49.42,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0x6643887784cb89cc9537dbb7ea20b00c45abeefb,0x,0x72216b4c9cf08744b572c0789170d52fa258449b3eba7c982f302109b3f70571,None
2023-05-01 04:36:35.000 UTC,WETH,Buy,82745.1922176963,1846.75,,Jump,476286796.9523346,44.805843897493595,0xd51a44d3fae010294c616388b506acda1bfaae46,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe4d0b31f4e7a32a00ee920e0f53fb9d3f1f9614b27a9cc0ccbd7c57c68c53b80,
2023-05-01 04:36:35.000 UTC,WBTC,Sell,80072.02216,27628.0,Jump,,688599467.2829709,2.89822,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xd51a44d3fae010294c616388b506acda1bfaae46,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xe4d0b31f4e7a32a00ee920e0f53fb9d3f1f9614b27a9cc0ccbd7c57c68c53b80,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-05-01 04:39:59.000 UTC,USDC,Sell,230561.2137692384,0.999914,Jump,,1140350724.3129728,230581.043739,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xf5e67af2ce67ab3650e63ae794ac2a9f9832d6088ed8928540703befd8373c09,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-05-01 04:39:59.000 UTC,WETH,Buy,230446.78427434072,1846.75,,Jump,476286796.9523346,124.78504631073005,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf5e67af2ce67ab3650e63ae794ac2a9f9832d6088ed8928540703befd8373c09,
2023-05-01 04:41:23.000 UTC,USDC,Buy,148026.1285580486,0.999914,,Jump,1140350724.3129728,148038.8599,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5d86e9fcb4700f0694e151db9cf7bcf6d5aa713b3c799593e6ccda4843f93b3f,
2023-05-01 04:42:47.000 UTC,USDC,Buy,145960.4940828922,0.999914,,Jump,1140350724.3129728,145973.047765,0x7eb6c83ab7d8d9b8618c0ed973cbef71d1921ef2,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc2af26921b6fba58e11133c094562eb3e49eeb38bb2e3146a6d9c4929531fbf1,
2023-05-01 04:43:35.000 UTC,ETH,Sell,1108.05,1846.75,Tetranode,,476286796.9523346,0.6,0x9c5083dd4838e120dbeac44c052179692aa5dac5,0x4e742f907062c8998b2134a54f13b2a1599df96c,0x,0x2538f3883f42feb54bd578accb4c88ff0958cca68a3abd83d52d777f067c1484,Notable Individual
2023-05-01 04:51:11.000 UTC,WETH,Tracked Wallet Buy & Sell,424734.03250000003,1846.75,Jump,Jump,476286796.9523346,229.99,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x54639b0c8a3e580f1f599a3f044647f1371d0a92ab5eea1559d0ab54b154806d,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-05-01 04:51:11.000 UTC,ETH,Tracked Wallet Buy & Sell,277695.7975,1846.75,Jump,Jump,476286796.9523346,150.37,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0x,0x7f570d1edfc5ff156b9a5aedf2206a4e55718d38c785001fb87c6680be596570,None
2023-05-01 04:51:35.000 UTC,USDT,Buy,213427.58436999997,1.001,,Jump,939835820.9434662,213214.37,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xdac17f958d2ee523a2206206994597c13d831ec7,0xffec52ce1c78d048d4ee37866d51f3dbd036cc5a82bf87378936949aea2d0ec3,
