Date,Symbol,Type,Total Value (USD),Token Price (USD),From Entity,To Entity,Token Liquidity (Top 20 LPs),Token Qty,From(Address),To(Address),Token Contract Address,Txn Hash,From Context,To Context
2023-06-22 00:01:23.000 UTC,WETH,Sell,54429.68208009402,1890.22,Jump,,397270923.21434337,28.795421739318183,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x11b815efb8f581194ae79006d24e0d814b7697f6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd36fd2607348dfac860609fe51a4ea384219af995fe521bb0537c8455b91fbf4,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:01:23.000 UTC,USDT,Buy,44997.829984,1.0,,Jump,882395079.8503581,44997.829984,0xd51a44d3fae010294c616388b506acda1bfaae46,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xdac17f958d2ee523a2206206994597c13d831ec7,0xe145868fef5776803dabb24e01c00a8c720b31679259977eb0fa58a8e8204062,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:01:23.000 UTC,USDT,Buy,54395.111217,1.0,,Jump,882395079.8503581,54395.111217,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xdac17f958d2ee523a2206206994597c13d831ec7,0xd36fd2607348dfac860609fe51a4ea384219af995fe521bb0537c8455b91fbf4,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:01:23.000 UTC,WETH,Sell,286963.2789810654,1890.22,Jump,,397270923.21434337,151.81475118296567,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xad3cf131512a6d6a4b9e1564347524ccf685e4080b91368ca3c0272c24a452dc,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:01:23.000 UTC,USDC,Buy,286799.619337,1.0,,Jump,984215749.5320207,286799.619337,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xad3cf131512a6d6a4b9e1564347524ccf685e4080b91368ca3c0272c24a452dc,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:01:23.000 UTC,WBTC,Sell,45886.5,30591.0,Jump,,612829130.4364129,1.5,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xd51a44d3fae010294c616388b506acda1bfaae46,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xe145868fef5776803dabb24e01c00a8c720b31679259977eb0fa58a8e8204062,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:01:47.000 UTC,WBTC,Sell,15295.5,30591.0,Jump,,612829130.4364129,0.5,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x8a99289a94ea3eaaa0b79f2e716481c9856c0ccf6a266339c8727664d3d64efd,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:01:47.000 UTC,USDC,Buy,15001.653609,1.0,,Jump,984215749.5320207,15001.653609,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x8a99289a94ea3eaaa0b79f2e716481c9856c0ccf6a266339c8727664d3d64efd,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:01:59.000 UTC,WETH,Sell,24687.014084942617,1890.22,Jump,,397270923.21434337,13.060391956990518,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x60594a405d53811d3bc4766596efd80fd545a270,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x813acb6a2e794ae281ea46f5eeafbce4ad8d67ad1530b3e3c256e5ab2b7590ba,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:01:59.000 UTC,DAI,Buy,24676.26601373914,1.0,,Jump,595871314.0216216,24676.26601373914,0x60594a405d53811d3bc4766596efd80fd545a270,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x6b175474e89094c44da98b954eedeac495271d0f,0x813acb6a2e794ae281ea46f5eeafbce4ad8d67ad1530b3e3c256e5ab2b7590ba,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:01:59.000 UTC,USDT,Buy,44915.519004,1.0,,Jump,882395079.8503581,44915.519004,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xdac17f958d2ee523a2206206994597c13d831ec7,0xe2a13c0098d2aa3d11217044eb0276dc1259f6f529a033af87f689c04d617b43,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:01:59.000 UTC,WETH,Sell,44957.279122288244,1890.22,Jump,,397270923.21434337,23.784151644934582,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe2a13c0098d2aa3d11217044eb0276dc1259f6f529a033af87f689c04d617b43,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:02:11.000 UTC,WETH,Sell,20160.524840391397,1890.22,Jump,,397270923.21434337,10.665702849610838,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x4ca2555613c26a10e61f8a9ccf0c413af0ab66d4f80351519b422019d86cbdd2,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:02:11.000 UTC,USDC,Buy,20142.015939,1.0,,Jump,984215749.5320207,20142.015939,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x4ca2555613c26a10e61f8a9ccf0c413af0ab66d4f80351519b422019d86cbdd2,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:03:11.000 UTC,USDC,Buy,28322.350202,1.0,,Jump,984215749.5320207,28322.350202,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0473fdad3e550d25a0a2b6f2087227e1c823abc002035eabc6a751257df35fab,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:03:11.000 UTC,WETH,Sell,28353.682675474858,1890.22,Jump,,397270923.21434337,15.000202450230585,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0473fdad3e550d25a0a2b6f2087227e1c823abc002035eabc6a751257df35fab,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:03:11.000 UTC,USDC,Buy,42522.703443,1.0,,Jump,984215749.5320207,42522.703443,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x9a3ec1bd0f25a7e8e6b3c3765f72c886343876d631f8c14392434c2f03b4905f,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:03:11.000 UTC,WETH,Sell,42568.7814461305,1890.22,Jump,,397270923.21434337,22.52054334740427,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x9a3ec1bd0f25a7e8e6b3c3765f72c886343876d631f8c14392434c2f03b4905f,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:06:23.000 UTC,USDT,Sell,202898.413652,1.0,Jump,,882395079.8503581,202898.413652,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x11b815efb8f581194ae79006d24e0d814b7697f6,0xdac17f958d2ee523a2206206994597c13d831ec7,0xcc32435248d269ad88925155ffb1d9f2406dc881c0fd0c8748d68bbf31b7bd4e,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:06:23.000 UTC,WETH,Buy,202851.46071187046,1890.22,,Jump,397270923.21434337,107.31632334430408,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xcc32435248d269ad88925155ffb1d9f2406dc881c0fd0c8748d68bbf31b7bd4e,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:06:23.000 UTC,DAI,Sell,22023.332206996893,1.0,Jump,,595871314.0216216,22023.332206996893,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x60594a405d53811d3bc4766596efd80fd545a270,0x6b175474e89094c44da98b954eedeac495271d0f,0x05fead88ab30320689a0be0d4c153c54552f91f6674aa56c6988f97ae92ef485,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:06:23.000 UTC,WETH,Buy,22012.059638915733,1890.22,,Jump,397270923.21434337,11.645236871324888,0x60594a405d53811d3bc4766596efd80fd545a270,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x05fead88ab30320689a0be0d4c153c54552f91f6674aa56c6988f97ae92ef485,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:06:23.000 UTC,USDC,Sell,329583.310131,1.0,Jump,,984215749.5320207,329583.310131,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc4ea365b91f016245b424a64365333202ee406f23016650f1237fb13700c0644,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:06:23.000 UTC,WETH,Buy,329530.8199410749,1890.22,,Jump,397270923.21434337,174.33463826489768,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc4ea365b91f016245b424a64365333202ee406f23016650f1237fb13700c0644,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:06:35.000 UTC,WETH,Sell,104367.44213053444,1890.22,Jump,,397270923.21434337,55.214441774256144,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x11b815efb8f581194ae79006d24e0d814b7697f6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x52b597d72062ded00b7fd8943b029b646f712d6feb2582719efa0f648c0387d5,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:06:35.000 UTC,USDT,Buy,104311.822529,1.0,,Jump,882395079.8503581,104311.822529,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xdac17f958d2ee523a2206206994597c13d831ec7,0x52b597d72062ded00b7fd8943b029b646f712d6feb2582719efa0f648c0387d5,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:06:47.000 UTC,WETH,Sell,18954.923400465144,1890.22,Jump,,397270923.21434337,10.027892732309013,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x60594a405d53811d3bc4766596efd80fd545a270,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7a5a08fa13eb209caaa1162ffa50993670971e30be3d62ba05919e8c4d72caf5,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:06:47.000 UTC,DAI,Buy,18946.822233978375,1.0,,Jump,595871314.0216216,18946.822233978375,0x60594a405d53811d3bc4766596efd80fd545a270,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x6b175474e89094c44da98b954eedeac495271d0f,0x7a5a08fa13eb209caaa1162ffa50993670971e30be3d62ba05919e8c4d72caf5,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:06:47.000 UTC,WETH,Sell,171913.99080459692,1890.22,Jump,,397270923.21434337,90.94919681550132,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x82680f561dc9736ba814cf4be61f9a1779b491c71618d3d154ef52dba016d515,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:06:47.000 UTC,USDC,Buy,171792.714802,1.0,,Jump,984215749.5320207,171792.714802,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x82680f561dc9736ba814cf4be61f9a1779b491c71618d3d154ef52dba016d515,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:07:59.000 UTC,WBTC,Sell,78227.65669059,30591.0,Jump,,612829130.4364129,2.55721149,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x4fb21dfe2216f18540ed94bdcd3dd9359dd991eafb066dc170af37373462c8d7,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:07:59.000 UTC,USDC,Buy,76627.556036,1.0,,Jump,984215749.5320207,76627.556036,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x4fb21dfe2216f18540ed94bdcd3dd9359dd991eafb066dc170af37373462c8d7,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:07:59.000 UTC,WETH,Sell,199967.70475798412,1890.22,Jump,,397270923.21434337,105.79070412861154,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xcd04caeb9eb0c2ecd612ce080c1baa8cf8024a9e98a905f9df9bd55361ac2088,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:07:59.000 UTC,USDC,Buy,199763.429522,1.0,,Jump,984215749.5320207,199763.429522,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xcd04caeb9eb0c2ecd612ce080c1baa8cf8024a9e98a905f9df9bd55361ac2088,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:09:47.000 UTC,WETH,Sell,24679.683493526092,1890.22,Jump,,397270923.21434337,13.056513788620421,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x78580ae59b1bdf69036a31999cc5eef4d1b36c4f9930ca8e82552858998611a3,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:09:47.000 UTC,USDC,Buy,24643.194806,1.0,,Jump,984215749.5320207,24643.194806,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x78580ae59b1bdf69036a31999cc5eef4d1b36c4f9930ca8e82552858998611a3,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:09:47.000 UTC,WETH,Sell,50484.19480924998,1890.22,Jump,,397270923.21434337,26.70810530480578,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1ab747e52ba504b301cf0fd2c2595da79d3796059e79d778283182009bf0e516,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:09:47.000 UTC,USDT,Buy,50406.833076,1.0,,Jump,882395079.8503581,50406.833076,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xdac17f958d2ee523a2206206994597c13d831ec7,0x1ab747e52ba504b301cf0fd2c2595da79d3796059e79d778283182009bf0e516,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:09:47.000 UTC,WETH,Sell,70352.09487789062,1890.22,Jump,,397270923.21434337,37.218998253055524,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x9da3f019b2e4c58b6bf1ef2a9e763a0b3e6485e648b4938732aa256dc05f25af,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:09:47.000 UTC,USDC,Buy,70250.52446,1.0,,Jump,984215749.5320207,70250.52446,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x9da3f019b2e4c58b6bf1ef2a9e763a0b3e6485e648b4938732aa256dc05f25af,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:10:23.000 UTC,WBTC,Sell,30591.0,30591.0,Jump,,612829130.4364129,1.0,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xd51a44d3fae010294c616388b506acda1bfaae46,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xca6135efa66ae5aa4e1bb933a71e053d840140b4fbd613c654a697300f83f734,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:10:23.000 UTC,USDT,Buy,29961.350897,1.0,,Jump,882395079.8503581,29961.350897,0xd51a44d3fae010294c616388b506acda1bfaae46,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xdac17f958d2ee523a2206206994597c13d831ec7,0xca6135efa66ae5aa4e1bb933a71e053d840140b4fbd613c654a697300f83f734,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:10:47.000 UTC,WETH,Sell,131781.20004686413,1890.22,Jump,,397270923.21434337,69.71738741885291,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x517881e878cb7da42a882f471a65de8ce03bf249e77ff49432946674c70167fc,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:10:47.000 UTC,USDC,Buy,131521.868202,1.0,,Jump,984215749.5320207,131521.868202,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x517881e878cb7da42a882f471a65de8ce03bf249e77ff49432946674c70167fc,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:10:47.000 UTC,WETH,Sell,331749.0298857579,1890.22,Jump,,397270923.21434337,175.5081577201373,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x9af2e70fb275289c1a1e486119877ed42e1f9ad2fe33a13eb7a98241a5eab4ad,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:10:47.000 UTC,USDC,Buy,331103.534968,1.0,,Jump,984215749.5320207,331103.534968,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x9af2e70fb275289c1a1e486119877ed42e1f9ad2fe33a13eb7a98241a5eab4ad,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:10:47.000 UTC,WETH,Sell,24329.46109013403,1890.22,Jump,,397270923.21434337,12.871232496817317,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x60594a405d53811d3bc4766596efd80fd545a270,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7b5b773f49a2f798fd32390b72686611cb91fa285e7b547170b5b6275744aaba,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:10:47.000 UTC,DAI,Buy,24282.55912694147,1.0,,Jump,595871314.0216216,24282.55912694147,0x60594a405d53811d3bc4766596efd80fd545a270,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x6b175474e89094c44da98b954eedeac495271d0f,0x7b5b773f49a2f798fd32390b72686611cb91fa285e7b547170b5b6275744aaba,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:10:47.000 UTC,WETH,Sell,71656.04857044398,1890.22,Jump,,397270923.21434337,37.90884054260561,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x11b815efb8f581194ae79006d24e0d814b7697f6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xaaa4f92d404159258cdb731bf3de173fb027d2499e61663b9d65dc49a3c003dd,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:10:47.000 UTC,USDT,Buy,71494.663513,1.0,,Jump,882395079.8503581,71494.663513,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xdac17f958d2ee523a2206206994597c13d831ec7,0xaaa4f92d404159258cdb731bf3de173fb027d2499e61663b9d65dc49a3c003dd,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:10:47.000 UTC,WETH,Sell,54853.98885410708,1890.22,Jump,,397270923.21434337,29.019896548606553,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xef73e446756bd22df46488f80d9732c36413b9665b0f3b51019ba30a177ee945,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:10:47.000 UTC,USDT,Buy,54735.809943,1.0,,Jump,882395079.8503581,54735.809943,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xdac17f958d2ee523a2206206994597c13d831ec7,0xef73e446756bd22df46488f80d9732c36413b9665b0f3b51019ba30a177ee945,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:10:47.000 UTC,WBTC,Sell,87447.32002512,30591.0,Jump,,612829130.4364129,2.85859632,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x732434436baf302fd761a1151950e218b59fe120fea5532c615a8aa5ce4ac52e,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:10:47.000 UTC,USDC,Buy,85574.009423,1.0,,Jump,984215749.5320207,85574.009423,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x732434436baf302fd761a1151950e218b59fe120fea5532c615a8aa5ce4ac52e,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:11:11.000 UTC,USDT,Buy,46921.718356,1.0,,Jump,882395079.8503581,46921.718356,0x11b815efb8f581194ae79006d24e0d814b7697f6,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xdac17f958d2ee523a2206206994597c13d831ec7,0xe64d48d0fe6fc886d30e2395161e471dc8a088d3a03744d249baacf40eb55877,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:11:11.000 UTC,WETH,Sell,47031.77495381405,1890.22,Jump,,397270923.21434337,24.881640736958687,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x11b815efb8f581194ae79006d24e0d814b7697f6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe64d48d0fe6fc886d30e2395161e471dc8a088d3a03744d249baacf40eb55877,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:11:47.000 UTC,USDT,Buy,18852.334775,1.0,,Jump,882395079.8503581,18852.334775,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xdac17f958d2ee523a2206206994597c13d831ec7,0xe2b8faba80bec099acff7576a4802e6c6b688675ea619f7ea5dfef7da135e35d,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:11:47.000 UTC,WETH,Sell,18902.2,1890.22,Jump,,397270923.21434337,10.0,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe2b8faba80bec099acff7576a4802e6c6b688675ea619f7ea5dfef7da135e35d,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:11:59.000 UTC,WBTC,Sell,51114.84971967,30591.0,Jump,,612829130.4364129,1.67091137,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa5b997ce85e862d72c53505b08d33d9a5a5c105f85a18b67164732ccb6f3bde2,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,
2023-06-22 00:11:59.000 UTC,USDC,Buy,49978.687174,1.0,,Jump,984215749.5320207,49978.687174,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa5b997ce85e862d72c53505b08d33d9a5a5c105f85a18b67164732ccb6f3bde2,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
2023-06-22 00:12:11.000 UTC,USDT,Buy,29914.255675,1.0,,Jump,882395079.8503581,29914.255675,0xd51a44d3fae010294c616388b506acda1bfaae46,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xdac17f958d2ee523a2206206994597c13d831ec7,0xe50e1a3cd6efa827043b16bd4b3340757f6ed6b99307c24234848016ccc00b9d,,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
